host_is_superhost,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,cancellation_policy,host_experience
0,9,Private room,3,2.0,1.0,2.0,Real Bed,89.0,100.0,40.0,1,1,1,30,1,strict,5.0
0,9,Private room,3,1.0,1.0,2.0,Real Bed,79.0,100.0,40.0,1,1,1,30,7,strict,5.0
0,9,Private room,6,1.0,1.0,4.0,Real Bed,169.0,100.0,65.0,1,1,1,60,4,strict,5.0
0,9,Private room,3,1.0,1.0,3.0,Real Bed,79.0,95.0,50.0,1,1,1,31,14,strict,5.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,69.0,100.0,35.0,1,1,1,30,4,strict,5.0
0,9,Private room,1,1.0,1.0,1.0,Real Bed,60.0,0.0,0.0,1,0,1,1125,4,flexible,2.0
0,12,Entire home/apt,4,0.5,1.0,2.0,Real Bed,65.0,0.0,0.0,1,1,1,1125,4,flexible,6.0
0,13,Entire home/apt,4,2.0,2.0,2.0,Real Bed,260.0,500.0,100.0,2,1,1,1125,0,flexible,3.0
1,9,Entire home/apt,2,1.5,1.0,1.0,Real Bed,100.0,0.0,35.0,2,1,2,1125,18,moderate,3.0
0,9,Entire home/apt,3,1.0,0.0,1.0,Real Bed,90.0,250.0,50.0,2,1,1,1125,24,moderate,4.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,59.0,200.0,70.0,1,1,2,1125,14,strict,3.0
0,0,Entire home/apt,3,1.0,2.0,2.0,Real Bed,70.0,0.0,30.0,0,0,2,5,8,moderate,4.0
0,0,Entire home/apt,3,1.0,1.0,2.0,Real Bed,65.0,0.0,15.0,2,1,2,1125,3,moderate,1.0
1,0,Entire home/apt,6,1.0,2.0,2.0,Real Bed,85.0,250.0,35.0,2,1,3,120,99,moderate,3.0
0,0,Entire home/apt,4,1.0,1.0,1.0,Real Bed,74.0,0.0,45.0,2,1,2,1125,2,moderate,1.0
0,3,Entire home/apt,2,1.0,0.0,1.0,Real Bed,99.0,0.0,60.0,1,0,2,1125,14,moderate,1.0
0,9,Entire home/apt,14,3.0,5.0,9.0,Real Bed,399.0,300.0,155.0,5,1,1,30,81,strict,5.0
0,9,Entire home/apt,6,2.5,3.0,4.0,Real Bed,300.0,0.0,0.0,1,0,7,1125,0,strict,1.0
0,12,Entire home/apt,2,0.5,1.0,1.0,Airbed,65.0,0.0,0.0,1,1,1,1125,10,flexible,6.0
0,0,Entire home/apt,2,1.0,1.0,2.0,Real Bed,79.0,150.0,0.0,1,0,3,1125,0,strict,1.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,75.0,0.0,25.0,1,0,1,1125,0,flexible,5.0
0,9,Entire home/apt,8,2.0,3.0,5.0,Real Bed,219.0,150.0,99.0,3,1,1,30,29,strict,5.0
0,9,Entire home/apt,7,1.0,2.0,4.0,Real Bed,165.0,150.0,75.0,2,1,1,60,41,strict,5.0
0,9,Private room,2,1.5,1.0,1.0,Real Bed,87.0,0.0,15.0,1,1,1,90,45,flexible,3.0
0,9,Entire home/apt,6,2.0,2.0,3.0,Real Bed,169.0,125.0,75.0,2,1,1,30,0,strict,5.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,75.0,0.0,0.0,1,1,2,7,137,flexible,4.0
0,9,Shared room,1,1.0,1.0,1.0,Real Bed,30.0,0.0,8.0,0,0,1,1125,81,moderate,4.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,55.0,0.0,0.0,1,0,1,1125,1,flexible,3.0
0,0,Shared room,2,1.0,1.0,2.0,Futon,45.0,0.0,10.0,2,1,1,3,2,flexible,1.0
0,0,Private room,1,1.0,1.0,1.0,Real Bed,50.0,0.0,25.0,0,0,2,7,2,moderate,4.0
0,0,Entire home/apt,6,2.0,2.0,2.0,Real Bed,149.0,750.0,125.0,6,1,2,60,21,moderate,3.0
1,9,Entire home/apt,2,1.0,1.0,1.0,Real Bed,99.0,100.0,20.0,2,0,31,365,100,moderate,6.0
0,9,Entire home/apt,3,1.0,1.0,1.0,Real Bed,69.0,150.0,65.0,1,1,2,1125,26,strict,3.0
0,0,Entire home/apt,3,1.0,1.0,1.0,Real Bed,69.0,200.0,70.0,1,1,2,30,18,strict,3.0
1,9,Private room,2,1.0,1.0,1.0,Real Bed,80.0,0.0,0.0,1,0,1,14,59,flexible,2.0
0,9,Shared room,2,1.0,1.0,1.0,Real Bed,55.0,0.0,10.0,1,1,1,5,136,moderate,4.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,75.0,0.0,50.0,1,0,3,1125,14,flexible,3.0
0,13,Private room,2,1.0,1.0,1.0,Real Bed,50.0,200.0,30.0,1,1,1,1125,5,flexible,1.0
0,0,Entire home/apt,3,1.0,1.0,1.0,Real Bed,69.0,200.0,70.0,1,1,2,30,68,strict,3.0
0,0,Entire home/apt,5,1.0,1.0,4.0,Real Bed,112.0,0.0,20.0,2,1,1,1125,65,flexible,3.0
0,9,Entire home/apt,3,1.0,1.0,2.0,Real Bed,150.0,0.0,0.0,1,0,1,1125,0,flexible,6.0
0,0,Private room,3,1.0,1.0,1.0,Real Bed,65.0,0.0,0.0,1,0,1,90,35,moderate,2.0
0,9,Entire home/apt,6,1.0,3.0,3.0,Real Bed,104.0,100.0,50.0,1,0,1,1125,24,moderate,1.0
0,9,Private room,1,1.5,1.0,1.0,Airbed,60.0,0.0,10.0,1,1,1,5,34,flexible,3.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,60.0,0.0,0.0,1,0,1,1125,3,flexible,1.0
0,9,Private room,1,2.5,1.0,2.0,Real Bed,105.0,300.0,120.0,1,0,7,360,5,moderate,3.0
0,9,Entire home/apt,5,1.0,2.0,2.0,Real Bed,144.0,0.0,85.0,2,1,2,1125,15,moderate,1.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,69.0,100.0,40.0,1,1,1,30,15,strict,5.0
0,0,Entire home/apt,4,1.0,2.0,2.0,Real Bed,108.0,250.0,85.0,2,1,3,30,80,moderate,5.0
0,9,Entire home/apt,4,2.0,1.0,1.0,Real Bed,159.0,0.0,80.0,2,1,2,730,14,moderate,7.0
0,9,Entire home/apt,4,1.0,2.0,3.0,Real Bed,85.0,200.0,50.0,2,1,2,1125,11,strict,2.0
1,9,Entire home/apt,4,1.0,2.0,2.0,Real Bed,135.0,250.0,50.0,2,1,2,1125,79,moderate,2.0
0,1,Private room,2,1.0,1.0,1.0,Real Bed,89.0,0.0,30.0,1,0,2,1125,0,flexible,4.0
0,0,Entire home/apt,3,1.0,1.0,2.0,Real Bed,120.0,0.0,20.0,1,0,1,4,7,flexible,1.0
0,0,Entire home/apt,3,1.0,1.0,1.0,Real Bed,70.0,300.0,50.0,3,1,2,1125,9,moderate,4.0
0,13,Private room,2,1.5,1.0,1.0,Real Bed,150.0,0.0,25.0,2,1,2,1125,9,moderate,4.0
0,9,Entire home/apt,5,2.5,2.0,2.0,Real Bed,120.0,100.0,40.0,2,1,2,7,1,moderate,2.0
0,12,Entire home/apt,2,0.5,1.0,1.0,Airbed,65.0,0.0,0.0,1,1,1,1125,14,flexible,6.0
0,9,Private room,1,1.0,1.0,1.0,Real Bed,60.0,0.0,0.0,1,0,1,15,10,flexible,5.0
0,9,Private room,1,1.0,1.0,1.0,Airbed,36.0,150.0,0.0,1,0,1,5,67,moderate,2.0
0,9,Entire home/apt,2,1.0,1.0,1.0,Real Bed,95.0,200.0,65.0,1,0,1,30,109,moderate,4.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,88.0,0.0,0.0,1,0,3,1125,0,moderate,2.0
1,0,Private room,3,1.0,1.0,2.0,Real Bed,75.0,100.0,15.0,2,1,1,10,93,moderate,1.0
0,0,Entire home/apt,6,1.0,2.0,2.0,Real Bed,130.0,0.0,0.0,1,0,1,1125,0,flexible,1.0
1,9,Private room,2,1.0,1.0,1.0,Real Bed,63.0,0.0,0.0,2,1,2,1125,23,moderate,4.0
1,0,Private room,2,1.0,1.0,1.0,Real Bed,60.0,300.0,30.0,1,1,1,200,13,strict,1.0
0,9,Private room,1,1.0,1.0,1.0,Airbed,37.0,150.0,0.0,1,0,1,5,46,moderate,2.0
1,13,Private room,2,1.0,1.0,1.0,Real Bed,85.0,300.0,30.0,1,1,1,200,3,strict,1.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,85.0,95.0,0.0,2,1,2,1125,3,moderate,1.0
1,9,Entire home/apt,4,1.0,1.0,3.0,Real Bed,84.0,150.0,25.0,2,1,1,1125,52,flexible,3.0
0,0,Entire home/apt,5,1.0,2.0,3.0,Real Bed,275.0,0.0,155.0,1,0,2,1125,0,strict,1.0
0,1,Private room,1,1.0,1.0,1.0,Real Bed,39.0,200.0,50.0,1,0,3,1125,12,flexible,6.0
1,9,Entire home/apt,5,1.0,1.0,2.0,Real Bed,105.0,95.0,40.0,2,1,2,29,68,moderate,4.0
1,9,Entire home/apt,3,0.5,0.0,2.0,Real Bed,105.0,200.0,40.0,2,1,2,1125,39,moderate,4.0
0,0,Shared room,1,1.0,1.0,1.0,Futon,40.0,0.0,0.0,1,0,1,2,0,flexible,2.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,34.0,500.0,10.0,1,1,1,1125,11,strict,1.0
0,9,Private room,3,1.0,1.0,2.0,Real Bed,35.0,500.0,15.0,1,1,1,29,15,strict,1.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,65.0,0.0,25.0,1,0,1,30,31,moderate,1.0
0,0,Entire home/apt,4,1.0,1.0,2.0,Real Bed,75.0,250.0,20.0,2,1,1,1125,2,flexible,1.0
0,9,Entire home/apt,12,3.0,4.0,6.0,Real Bed,199.0,199.0,189.0,8,1,2,1125,36,strict,1.0
0,1,Private room,2,1.0,1.0,1.0,Real Bed,45.0,200.0,50.0,2,0,3,90,25,flexible,6.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,85.0,100.0,0.0,2,0,2,90,17,moderate,3.0
0,9,Entire home/apt,5,2.5,3.0,3.0,Real Bed,150.0,0.0,200.0,1,0,3,30,9,moderate,2.0
0,9,Private room,3,1.0,1.0,1.0,Real Bed,41.0,0.0,0.0,1,0,1,1125,3,flexible,1.0
0,1,Private room,2,1.0,1.0,1.0,Real Bed,45.0,0.0,0.0,1,0,1,1125,0,moderate,1.0
0,1,Entire home/apt,4,1.0,1.0,2.0,Real Bed,99.0,95.0,25.0,2,1,2,1125,54,moderate,3.0
0,9,Entire home/apt,3,1.0,1.0,1.0,Real Bed,95.0,100.0,50.0,1,1,1,21,9,moderate,3.0
1,9,Entire home/apt,4,1.0,0.0,1.0,Real Bed,79.0,0.0,38.0,2,1,1,30,24,flexible,3.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,70.0,0.0,0.0,1,0,2,7,2,flexible,2.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,50.0,0.0,0.0,1,0,1,13,0,flexible,1.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,48.0,0.0,25.0,1,1,3,28,297,strict,7.0
1,9,Entire home/apt,2,1.0,1.0,1.0,Real Bed,65.0,0.0,0.0,1,0,2,10,106,moderate,2.0
0,13,Private room,2,1.0,1.0,1.0,Real Bed,55.0,0.0,15.0,1,1,1,1125,4,strict,3.0
0,9,Entire home/apt,6,1.0,3.0,3.0,Real Bed,99.0,200.0,109.0,3,1,2,33,72,strict,3.0
0,9,Private room,1,1.0,1.0,1.0,Real Bed,150.0,0.0,0.0,1,0,1,1125,0,flexible,1.0
0,0,Entire home/apt,3,1.0,1.0,1.0,Real Bed,110.0,350.0,50.0,1,0,3,30,3,flexible,1.0
1,0,Entire home/apt,4,2.0,2.0,2.0,Real Bed,120.0,0.0,0.0,2,1,2,1125,11,moderate,1.0
0,10,Private room,2,1.0,1.0,1.0,Real Bed,49.0,0.0,0.0,1,1,1,1125,59,flexible,2.0
0,9,Entire home/apt,6,2.0,4.0,4.0,Real Bed,244.0,0.0,0.0,1,0,3,4,1,moderate,2.0
0,0,Entire home/apt,5,1.0,2.0,3.0,Real Bed,125.0,250.0,50.0,1,0,2,31,1,flexible,1.0
0,9,Entire home/apt,8,2.0,3.0,4.0,Real Bed,175.0,500.0,100.0,6,1,3,1125,2,moderate,4.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,38.0,0.0,9.0,1,0,2,1125,1,moderate,1.0
1,9,Private room,6,1.0,1.0,1.0,Real Bed,70.0,300.0,30.0,3,1,1,1125,22,moderate,2.0
0,9,Private room,4,1.0,1.0,1.0,Real Bed,150.0,250.0,50.0,4,1,2,180,0,flexible,4.0
0,9,Entire home/apt,4,2.0,3.0,2.0,Real Bed,65.0,0.0,45.0,1,0,7,60,3,moderate,1.0
0,9,Entire home/apt,4,1.0,2.0,2.0,Real Bed,99.0,0.0,17.0,4,1,1,1125,47,moderate,1.0
0,9,Entire home/apt,6,3.0,3.0,3.0,Real Bed,295.0,0.0,250.0,6,1,2,1125,7,moderate,1.0
1,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,95.0,250.0,50.0,1,0,2,1125,15,strict,2.0
0,0,Shared room,4,1.0,1.0,1.0,Couch,45.0,0.0,0.0,1,1,1,1,7,flexible,2.0
0,9,Private room,2,2.0,1.0,1.0,Real Bed,68.0,0.0,30.0,2,0,2,30,18,flexible,4.0
0,9,Private room,2,1.0,1.0,2.0,Real Bed,55.0,0.0,0.0,1,0,1,1125,14,moderate,2.0
0,0,Shared room,2,1.0,1.0,1.0,Real Bed,40.0,0.0,5.0,1,1,1,1125,6,flexible,2.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,36.0,0.0,0.0,1,0,1,1125,0,flexible,1.0
0,14,Private room,2,1.0,1.0,1.0,Real Bed,48.0,100.0,0.0,1,1,2,1125,20,strict,8.0
0,9,Shared room,2,1.0,1.0,1.0,Real Bed,90.0,0.0,0.0,1,0,1,1125,0,flexible,1.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,50.0,100.0,0.0,1,1,2,30,2,strict,8.0
1,9,Private room,2,1.0,1.0,1.0,Real Bed,60.0,300.0,15.0,1,0,1,1125,21,moderate,2.0
0,9,Entire home/apt,2,1.0,1.0,1.0,Real Bed,100.0,200.0,50.0,2,1,2,1125,6,strict,8.0
1,9,Entire home/apt,14,2.0,2.0,3.0,Real Bed,200.0,300.0,40.0,3,1,1,1125,1,moderate,2.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,42.0,0.0,9.0,1,0,2,1125,0,moderate,1.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,35.0,500.0,10.0,1,1,1,1125,16,strict,1.0
1,9,Private room,2,1.0,1.0,1.0,Real Bed,67.0,0.0,25.0,2,1,1,1125,16,flexible,2.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,55.0,0.0,0.0,1,0,1,1125,13,moderate,2.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,65.0,0.0,20.0,2,1,4,1125,4,moderate,2.0
0,9,Entire home/apt,12,3.0,4.0,4.0,Real Bed,169.0,300.0,95.0,4,1,1,1125,42,strict,3.0
0,5,Entire home/apt,2,0.0,0.0,2.0,Real Bed,75.0,100.0,20.0,2,1,1,1125,7,strict,3.0
0,9,Private room,3,1.0,1.0,2.0,Real Bed,88.0,100.0,10.0,1,1,1,365,32,moderate,5.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,60.0,0.0,0.0,2,1,1,14,3,flexible,1.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,35.0,500.0,10.0,1,1,1,1125,16,strict,1.0
1,9,Private room,2,1.0,1.0,1.0,Real Bed,57.0,0.0,20.0,1,0,2,1125,12,moderate,5.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,37.0,500.0,10.0,1,1,1,1125,12,strict,1.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,60.0,0.0,20.0,2,1,3,1125,14,moderate,2.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,39.0,500.0,10.0,1,1,1,1125,23,strict,1.0
1,9,Private room,1,1.0,1.0,1.0,Real Bed,42.0,0.0,10.0,1,0,2,1125,18,moderate,5.0
0,9,Private room,3,1.0,1.0,1.0,Real Bed,79.0,100.0,20.0,2,1,4,1125,0,strict,3.0
0,11,Entire home/apt,2,1.0,1.0,1.0,Real Bed,118.0,250.0,125.0,2,1,3,1125,0,flexible,1.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,60.0,0.0,15.0,2,1,1,30,144,strict,3.0
1,9,Private room,2,1.0,1.0,1.0,Real Bed,69.0,95.0,5.0,1,0,2,1125,55,strict,4.0
0,13,Private room,2,1.0,1.0,1.0,Real Bed,69.0,0.0,10.0,2,1,1,1125,75,flexible,2.0
0,9,Entire home/apt,5,2.5,2.0,4.0,Real Bed,300.0,0.0,150.0,1,0,3,1125,1,flexible,2.0
0,9,Private room,3,1.0,1.0,1.0,Real Bed,65.0,0.0,10.0,1,1,1,1125,47,flexible,2.0
0,0,Private room,2,1.5,1.0,1.0,Real Bed,50.0,95.0,0.0,1,1,2,1125,81,strict,4.0
1,9,Private room,2,1.5,1.0,1.0,Real Bed,65.0,0.0,0.0,1,0,1,1125,67,moderate,2.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,100.0,0.0,0.0,1,0,1,1125,0,flexible,1.0
1,9,Private room,2,1.0,1.0,1.0,Real Bed,65.0,95.0,0.0,0,0,1,1125,73,moderate,2.0
1,10,Entire home/apt,2,1.0,0.0,1.0,Real Bed,90.0,150.0,20.0,1,0,2,1125,127,moderate,2.0
0,9,Entire home/apt,2,1.0,0.0,1.0,Real Bed,80.0,100.0,25.0,1,0,2,10,29,moderate,2.0
1,4,Entire home/apt,2,1.0,1.0,1.0,Real Bed,99.0,125.0,60.0,2,1,2,14,179,strict,5.0
0,0,Entire home/apt,4,1.0,1.0,2.0,Real Bed,75.0,100.0,30.0,2,1,2,365,151,moderate,4.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,110.0,100.0,75.0,1,1,2,29,51,moderate,5.0
0,9,Entire home/apt,6,1.0,2.0,3.0,Real Bed,125.0,100.0,0.0,4,1,2,100,138,moderate,3.0
1,0,Entire home/apt,3,1.0,1.0,1.0,Real Bed,90.0,100.0,30.0,2,0,7,100,38,strict,3.0
0,9,Private room,2,1.5,1.0,1.0,Real Bed,40.0,95.0,35.0,1,1,7,1125,18,flexible,3.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,50.0,0.0,50.0,2,1,2,1125,22,strict,4.0
0,9,Entire home/apt,6,2.5,3.0,3.0,Real Bed,97.0,0.0,49.0,1,0,2,1125,2,flexible,1.0
0,9,Entire home/apt,10,2.0,3.0,5.0,Real Bed,195.0,250.0,225.0,6,1,3,365,7,strict,2.0
1,9,Entire home/apt,4,1.0,2.0,2.0,Real Bed,100.0,0.0,35.0,1,0,1,1125,0,flexible,5.0
0,9,Entire home/apt,9,2.5,3.0,6.0,Real Bed,195.0,200.0,80.0,1,0,2,1125,1,moderate,1.0
0,9,Entire home/apt,4,2.0,2.0,2.0,Real Bed,150.0,0.0,0.0,1,0,2,1125,0,flexible,5.0
1,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,95.0,100.0,35.0,2,0,2,1125,77,strict,3.0
1,9,Private room,2,1.5,1.0,1.0,Real Bed,72.0,0.0,15.0,1,1,1,1125,46,moderate,6.0
0,9,Entire home/apt,2,1.0,1.0,1.0,Real Bed,100.0,100.0,35.0,1,0,2,29,80,moderate,4.0
1,9,Private room,2,1.0,1.0,1.0,Futon,55.0,0.0,0.0,1,1,2,5,17,moderate,3.0
0,0,Private room,3,1.0,1.0,1.0,Real Bed,65.0,0.0,0.0,1,0,1,1125,22,moderate,2.0
0,9,Entire home/apt,5,1.0,2.0,2.0,Real Bed,124.0,100.0,75.0,2,1,1,1000,45,strict,3.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,70.0,0.0,10.0,2,1,2,1125,32,moderate,7.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,65.0,200.0,25.0,1,1,2,1125,14,moderate,3.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,65.0,0.0,25.0,2,0,2,35,22,strict,2.0
1,9,Private room,2,1.5,1.0,1.0,Real Bed,72.0,0.0,15.0,1,1,1,1125,41,moderate,6.0
1,9,Entire home/apt,6,1.0,3.0,4.0,Real Bed,115.0,200.0,25.0,4,1,2,13,88,strict,3.0
0,9,Entire home/apt,6,2.0,3.0,3.0,Real Bed,220.0,150.0,90.0,4,1,2,7,4,strict,4.0
1,9,Private room,1,1.0,1.0,1.0,Real Bed,45.0,150.0,25.0,1,0,1,1125,8,flexible,5.0
0,9,Entire home/apt,3,1.0,1.0,1.0,Real Bed,90.0,0.0,25.0,1,0,1,1125,6,flexible,4.0
0,0,Entire home/apt,2,1.0,0.0,1.0,Real Bed,90.0,100.0,20.0,0,0,2,1125,16,strict,5.0
0,9,Private room,1,2.5,1.0,1.0,Real Bed,25.0,0.0,10.0,0,0,1,1125,40,moderate,2.0
0,9,Entire home/apt,6,2.5,3.0,2.0,Real Bed,175.0,0.0,0.0,1,0,1,1125,3,moderate,2.0
0,9,Entire home/apt,6,2.5,3.0,2.0,Real Bed,150.0,0.0,0.0,1,0,7,30,1,moderate,4.0
1,4,Entire home/apt,3,1.0,1.0,2.0,Real Bed,85.0,150.0,50.0,2,1,1,1125,36,strict,3.0
0,9,Private room,4,1.5,1.0,2.0,Real Bed,49.0,0.0,10.0,2,1,1,1125,3,flexible,3.0
0,0,Entire home/apt,7,1.0,2.0,3.0,Real Bed,110.0,0.0,60.0,4,1,2,1125,53,flexible,4.0
0,9,Entire home/apt,4,1.0,2.0,2.0,Real Bed,59.0,250.0,25.0,2,1,1,1125,0,flexible,1.0
1,9,Private room,2,1.0,1.0,1.0,Real Bed,65.0,150.0,25.0,1,1,1,1125,11,moderate,5.0
0,0,Private room,2,2.0,1.0,1.0,Real Bed,70.0,0.0,0.0,1,0,1,1125,0,moderate,3.0
1,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,65.0,250.0,40.0,1,0,2,1125,27,moderate,1.0
0,10,Private room,2,1.0,1.0,1.0,Real Bed,85.0,250.0,85.0,1,0,4,1125,2,flexible,3.0
0,9,Entire home/apt,2,1.0,1.0,2.0,Real Bed,90.0,0.0,0.0,2,1,1,30,15,flexible,4.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,70.0,0.0,0.0,1,0,1,1125,9,moderate,4.0
0,9,Entire home/apt,4,1.5,2.0,2.0,Real Bed,175.0,1500.0,150.0,3,0,7,150,0,strict,4.0
0,9,Entire home/apt,6,1.0,3.0,4.0,Real Bed,199.0,250.0,106.0,4,1,2,180,7,strict,5.0
0,9,Entire home/apt,8,2.0,3.0,5.0,Real Bed,109.0,0.0,60.0,4,1,1,1125,4,strict,1.0
0,9,Entire home/apt,4,1.0,1.0,2.0,Real Bed,70.0,0.0,0.0,2,1,2,1125,13,flexible,1.0
0,9,Private room,2,1.5,1.0,1.0,Real Bed,58.0,0.0,20.0,1,1,3,180,24,strict,4.0
0,9,Private room,2,1.0,1.0,1.0,Pull-out Sofa,35.0,95.0,15.0,1,1,1,4,4,flexible,1.0
0,9,Entire home/apt,8,3.0,4.0,5.0,Real Bed,300.0,250.0,0.0,8,1,3,31,16,moderate,3.0
1,9,Entire home/apt,2,1.0,1.0,1.0,Real Bed,95.0,250.0,60.0,1,0,3,1125,18,strict,2.0
0,9,Private room,1,1.0,1.0,1.0,Futon,50.0,0.0,0.0,1,0,1,3,0,flexible,3.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,49.0,0.0,0.0,1,1,2,15,1,moderate,1.0
0,9,Private room,1,1.0,1.0,1.0,Real Bed,55.0,100.0,15.0,1,1,1,1125,0,flexible,1.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,49.0,0.0,0.0,1,1,1,1125,10,moderate,1.0
0,9,Private room,2,0.0,1.0,2.0,Real Bed,40.0,0.0,10.0,1,1,1,1125,0,flexible,1.0
0,9,Entire home/apt,4,1.0,1.0,1.0,Real Bed,95.0,300.0,75.0,2,1,3,1125,13,strict,3.0
1,9,Private room,2,1.0,1.0,1.0,Real Bed,70.0,0.0,25.0,1,0,1,30,26,moderate,1.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,74.0,150.0,50.0,1,0,1,60,0,flexible,1.0
0,9,Private room,1,1.0,1.0,1.0,Real Bed,90.0,0.0,0.0,1,0,1,1125,7,flexible,1.0
1,9,Entire home/apt,7,3.0,3.0,3.0,Real Bed,150.0,250.0,120.0,1,1,1,7,19,moderate,6.0
0,9,Entire home/apt,4,1.5,4.0,3.0,Real Bed,175.0,0.0,0.0,1,0,3,14,0,strict,4.0
0,9,Private room,1,1.0,1.0,1.0,Real Bed,42.0,0.0,0.0,1,1,1,20,190,moderate,4.0
1,9,Private room,2,1.5,1.0,1.0,Real Bed,59.0,150.0,12.0,1,1,1,1125,3,strict,1.0
0,1,Private room,3,2.0,1.0,2.0,Real Bed,125.0,750.0,35.0,2,1,1,1125,6,strict,1.0
0,9,Private room,3,1.0,1.0,1.0,Real Bed,85.0,100.0,50.0,1,1,2,14,56,flexible,5.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,80.0,0.0,0.0,1,0,1,1125,1,flexible,1.0
1,0,Entire home/apt,3,1.0,0.0,1.0,Real Bed,125.0,0.0,20.0,2,1,2,1125,21,flexible,1.0
0,0,Entire home/apt,5,1.0,1.0,3.0,Real Bed,90.0,0.0,60.0,2,1,3,45,69,strict,4.0
0,9,Entire home/apt,5,2.0,2.0,3.0,Real Bed,125.0,500.0,100.0,1,0,2,1125,3,flexible,1.0
0,0,Entire home/apt,4,1.0,1.0,2.0,Real Bed,70.0,0.0,50.0,2,1,2,1125,2,flexible,3.0
0,0,Entire home/apt,4,1.0,1.0,1.0,Real Bed,95.0,0.0,75.0,2,1,2,1125,0,moderate,5.0
1,5,Entire home/apt,2,1.0,1.0,1.0,Real Bed,99.0,300.0,30.0,1,0,2,7,28,moderate,2.0
0,0,Entire home/apt,6,1.0,2.0,3.0,Real Bed,155.0,500.0,125.0,2,1,2,1125,2,strict,2.0
0,9,Entire home/apt,2,1.0,1.0,1.0,Real Bed,80.0,200.0,61.0,2,0,2,15,0,strict,3.0
0,9,Entire home/apt,4,1.5,2.0,2.0,Real Bed,140.0,0.0,80.0,2,0,2,1125,2,flexible,7.0
0,0,Private room,2,1.5,1.0,1.0,Futon,50.0,0.0,50.0,1,0,1,1125,7,flexible,3.0
0,9,Entire home/apt,6,2.0,3.0,3.0,Real Bed,139.0,100.0,60.0,2,1,2,1125,7,strict,3.0
0,9,Entire home/apt,5,1.5,2.0,2.0,Real Bed,126.0,1000.0,100.0,2,1,3,1125,7,moderate,3.0
1,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,105.0,400.0,40.0,2,1,2,30,20,strict,2.0
0,9,Entire home/apt,6,1.0,2.0,2.0,Real Bed,150.0,250.0,80.0,1,1,1,1125,0,flexible,4.0
1,9,Private room,2,1.0,1.0,1.0,Real Bed,80.0,100.0,35.0,1,1,2,1125,21,moderate,2.0
0,0,Entire home/apt,2,1.5,1.0,1.0,Real Bed,92.0,400.0,50.0,2,0,2,365,90,strict,3.0
1,9,Private room,2,1.0,1.0,1.0,Pull-out Sofa,69.0,0.0,0.0,1,0,2,7,18,flexible,3.0
0,1,Private room,2,1.0,1.0,1.0,Real Bed,75.0,250.0,35.0,1,1,2,90,39,moderate,4.0
0,0,Entire home/apt,6,1.0,2.0,3.0,Real Bed,150.0,500.0,125.0,2,1,3,30,8,strict,2.0
