id,zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,cleaning_fee,guests_included,extra_people,minimum_nights
5652705,98136,House,Entire home/apt,2,1.0,1.0,1.0,125.0,0.0,1,0,3
46022,98126,House,Private room,5,1.0,1.0,2.0,75.0,150.0,3,1,1
4996554,98126,House,Entire home/apt,4,1.0,2.0,2.0,119.0,59.0,0,0,2
9328278,98126,House,Entire home/apt,2,1.0,0.0,2.0,85.0,25.0,1,1,1
8566242,98126,House,Entire home/apt,4,1.0,2.0,2.0,200.0,150.0,1,1,2
6567683,98126,House,Entire home/apt,4,2.0,2.0,2.0,129.0,85.0,1,0,2
6794702,98126,House,Entire home/apt,2,1.0,1.0,1.0,70.0,20.0,1,0,3
7746170,98126,House,Private room,2,1.0,1.0,1.0,65.0,0.0,1,0,1
157939,98126,Apartment,Entire home/apt,2,1.0,1.0,1.0,110.0,0.0,2,0,4
7459637,98136,House,Entire home/apt,2,1.5,1.0,1.0,109.0,16.0,1,1,1
6079131,98126,Apartment,Entire home/apt,2,1.0,0.0,1.0,88.0,30.0,1,0,2
158953,98126,House,Private room,4,1.0,1.0,1.0,75.0,150.0,2,1,1
8342968,98126,House,Private room,2,1.0,1.0,1.0,65.0,0.0,1,0,1
6512979,98118,Apartment,Entire home/apt,2,1.0,1.0,1.0,75.0,0.0,1,1,1
7886656,98116,Apartment,Entire home/apt,4,1.0,2.0,2.0,136.0,50.0,1,0,2
4378803,98126,House,Entire home/apt,5,1.0,1.0,3.0,139.0,65.0,4,1,2
7791010,98116,Townhouse,Private room,3,1.0,1.0,1.0,79.0,0.0,1,0,1
6452927,98116,House,Private room,2,1.0,1.0,1.0,95.0,30.0,1,0,2
8066883,98116,Apartment,Private room,2,1.0,1.0,1.0,55.0,0.0,1,0,1
8209686,98126,House,Entire home/apt,6,2.0,3.0,3.0,200.0,0.0,1,0,1
8017832,98116,House,Private room,2,1.0,1.0,1.0,49.0,10.0,1,0,1
7988300,98116,House,Private room,2,1.0,1.0,1.0,65.0,0.0,1,0,1
2818292,98116,House,Private room,2,1.0,1.0,1.0,85.0,0.0,1,1,1
4910140,98116,House,Private room,1,1.0,1.0,1.0,39.0,0.0,1,0,1
9110730,98116,Apartment,Entire home/apt,2,1.0,1.0,1.0,75.0,35.0,1,0,1
6762958,98116,House,Entire home/apt,2,1.0,1.0,1.0,75.0,35.0,1,0,1
8503556,98126,House,Entire home/apt,4,1.0,2.0,2.0,125.0,85.0,1,0,3
6448099,98116,House,Entire home/apt,5,2.5,3.0,3.0,215.0,70.0,1,0,2
4564730,98126,Apartment,Entire home/apt,4,1.0,1.0,2.0,99.0,25.0,2,1,1
50233,98116,Apartment,Entire home/apt,4,1.0,2.0,2.0,165.0,100.0,4,1,3
3402376,98116,House,Entire home/apt,4,1.0,2.0,2.0,165.0,75.0,1,0,4
8782852,98126,House,Private room,2,0.5,1.0,1.0,55.0,0.0,1,0,1
6748502,98116,House,Private room,2,1.5,1.0,1.0,51.0,5.0,1,1,2
6823837,98126,House,Entire home/apt,6,1.0,2.0,3.0,129.0,65.0,4,1,2
9298045,98116,Townhouse,Private room,2,1.0,1.0,1.0,79.0,0.0,1,0,1
7988436,98116,House,Private room,2,1.0,1.0,1.0,65.0,0.0,1,0,1
9615941,98116,House,Private room,2,1.0,1.0,1.0,49.0,15.0,1,1,1
8631419,98116,House,Entire home/apt,7,2.5,3.0,3.0,180.0,10.0,1,0,2
8919070,98116,Apartment,Shared room,2,1.0,1.0,1.0,30.0,0.0,1,0,1
7836953,98116,House,Entire home/apt,7,1.5,3.0,4.0,250.0,100.0,1,0,4
3281072,98116,House,Entire home/apt,3,1.0,2.0,2.0,150.0,75.0,1,0,2
5958674,98116,House,Private room,2,1.0,1.0,1.0,56.0,0.0,2,1,2
5958194,98116,House,Private room,1,1.0,1.0,1.0,45.0,0.0,1,0,2
4121334,98116,House,Entire home/apt,4,1.5,2.0,2.0,110.0,30.0,2,1,1
598023,98116,House,Private room,1,1.0,1.0,1.0,99.0,30.0,1,0,3
6958603,98119,House,Private room,2,1.0,1.0,1.0,53.0,25.0,1,0,2
7390195,98199,Apartment,Private room,2,1.0,1.0,1.0,75.0,10.0,1,1,2
4271174,98199,House,Private room,2,1.0,1.0,1.0,75.0,10.0,1,1,1
3237501,98199,House,Private room,1,2.5,1.0,1.0,90.0,0.0,1,0,4
6438013,98119,Loft,Entire home/apt,2,1.0,1.0,1.0,69.0,21.0,1,0,1
10309898,98119,Apartment,Entire home/apt,4,1.0,1.0,1.0,250.0,0.0,1,0,2
5002964,98119,Apartment,Private room,2,1.0,1.0,1.0,50.0,0.0,1,0,1
6780615,98199,Apartment,Entire home/apt,4,1.0,1.0,1.0,150.0,40.0,2,0,2
2586642,98119,House,Entire home/apt,4,1.0,2.0,2.0,150.0,75.0,2,1,2
9490093,98199,Condominium,Entire home/apt,2,1.0,1.0,1.0,150.0,0.0,1,0,1
1815472,98104,Apartment,Entire home/apt,2,1.0,1.0,1.0,150.0,0.0,1,0,1
8566475,98108,Loft,Shared room,4,1.0,1.0,1.0,25.0,0.0,1,1,1
10205366,98134,Camper/RV,Entire home/apt,4,0.0,0.0,2.0,265.0,0.0,1,0,1
2919571,98134,Loft,Entire home/apt,4,1.0,2.0,3.0,320.0,0.0,3,1,3
1484651,98134,Other,Private room,4,2.5,1.0,2.0,150.0,0.0,3,0,1
6327506,98108,Townhouse,Entire home/apt,2,1.0,1.0,1.0,65.0,30.0,1,0,3
3544964,98118,House,Private room,2,1.0,1.0,1.0,45.0,0.0,1,1,1
7763298,98108,House,Private room,4,1.0,1.0,2.0,80.0,0.0,1,0,2
5873892,98108,House,Private room,2,1.0,1.0,1.0,50.0,0.0,1,0,2
41401,98108,House,Entire home/apt,4,1.0,1.0,2.0,89.0,0.0,2,1,10
6646985,98108,House,Private room,1,2.0,1.0,1.0,35.0,10.0,0,0,1
3582883,98108,House,Private room,2,2.0,1.0,1.0,55.0,10.0,1,0,1
6939472,98108,House,Private room,1,2.0,1.0,1.0,35.0,10.0,0,0,1
4518037,98108,House,Private room,1,1.0,1.0,1.0,35.0,0.0,1,0,2
3951768,98108,House,Entire home/apt,2,1.0,1.0,1.0,58.0,15.0,2,1,2
7007598,98108,House,Entire home/apt,6,2.5,3.0,3.0,170.0,125.0,1,0,2
7800238,98108,Cabin,Entire home/apt,2,1.0,1.0,1.0,85.0,0.0,1,0,2
4581256,98108,House,Private room,1,1.0,1.0,1.0,38.0,0.0,1,0,2
4163851,98108,House,Entire home/apt,3,2.5,2.0,2.0,104.0,75.0,2,1,3
6647442,98108,House,Private room,2,2.0,1.0,1.0,55.0,10.0,0,0,1
7247518,98108,House,Entire home/apt,2,1.0,1.0,1.0,130.0,60.0,1,1,3
6831239,98108,House,Private room,1,1.0,1.0,1.0,38.0,0.0,1,0,2
108765,98108,Cabin,Entire home/apt,2,1.0,1.0,1.0,122.0,0.0,1,0,2
8174943,98108,House,Private room,2,1.0,1.0,1.0,55.0,0.0,1,0,2
6360895,98108,Apartment,Entire home/apt,6,1.0,3.0,3.0,109.0,0.0,4,1,2
6363765,98108,House,Entire home/apt,6,1.0,2.0,3.0,199.0,100.0,1,0,1
6183330,98108,Cabin,Entire home/apt,4,1.0,1.0,2.0,100.0,50.0,1,0,2
2612025,98108,House,Private room,2,1.0,1.0,2.0,45.0,15.0,1,1,1
7630155,98108,House,Private room,2,1.0,1.0,1.0,80.0,25.0,2,0,1
8118346,98108,House,Private room,1,1.0,1.0,1.0,80.0,0.0,1,0,3
6105021,98108,Loft,Entire home/apt,2,1.0,0.0,1.0,99.0,0.0,1,1,2
10299108,98108,House,Private room,2,1.0,1.0,1.0,58.0,0.0,1,0,2
6626493,98108,House,Entire home/apt,2,1.0,1.0,1.0,69.0,20.0,1,0,2
573942,98108,Other,Private room,2,3.0,1.0,1.0,65.0,10.0,1,1,2
9314106,98108,House,Private room,2,1.0,1.0,1.0,38.0,0.0,1,0,2
9814376,98118,Townhouse,Private room,2,1.0,1.0,1.0,60.0,15.0,1,0,1
9564093,98118,House,Entire home/apt,2,1.0,1.0,1.0,60.0,10.0,1,1,1
942490,98117,House,Private room,5,1.0,1.0,2.0,80.0,0.0,2,1,2
8653722,98117,House,Entire home/apt,2,1.0,0.0,1.0,85.0,50.0,0,0,2
7562591,98103,House,Entire home/apt,6,2.0,3.0,4.0,215.0,160.0,1,0,5
9636238,98103,Apartment,Entire home/apt,2,1.0,1.0,1.0,120.0,0.0,1,0,1
823989,98133,Apartment,Entire home/apt,6,1.0,2.0,3.0,105.0,30.0,1,0,3
7596934,98103,Bungalow,Entire home/apt,2,1.0,0.0,1.0,90.0,50.0,1,0,1
6832592,98117,Apartment,Entire home/apt,6,1.0,2.0,3.0,125.0,99.0,4,1,2
3922853,98117,House,Entire home/apt,4,1.0,2.0,2.0,105.0,75.0,2,0,1
9475641,98177,House,Entire home/apt,6,2.5,3.0,3.0,98.0,40.0,4,1,13
8718936,98133,House,Private room,1,1.0,1.0,1.0,44.0,100.0,1,0,1
9075558,98103,House,Private room,2,1.0,1.0,1.0,34.0,0.0,2,0,1
671828,98117,House,Private room,1,2.5,1.0,1.0,50.0,0.0,1,1,5
6660186,98103,House,Entire home/apt,2,1.5,1.0,1.0,85.0,35.0,2,1,2
3916050,98103,House,Private room,1,1.0,1.0,1.0,49.0,0.0,1,0,1
2187906,98117,House,Private room,2,0.5,1.0,1.0,50.0,0.0,1,1,1
9091301,98103,House,Private room,2,1.0,1.0,1.0,50.0,0.0,1,0,1
9048584,98103,House,Private room,2,1.0,1.0,1.0,70.0,20.0,1,0,1
7382368,98117,House,Private room,2,1.0,1.0,1.0,40.0,0.0,1,1,1
5278993,98103,Apartment,Private room,2,1.0,1.0,1.0,40.0,0.0,1,0,1
8717758,98133,House,Private room,1,1.0,1.0,1.0,38.0,50.0,1,0,1
10299195,98133,House,Private room,1,1.0,1.0,1.0,26.0,5.0,1,0,1
7064681,98117,Tent,Shared room,2,1.0,1.0,2.0,25.0,0.0,1,1,1
1935439,98177,House,Private room,2,2.0,1.0,1.0,49.0,30.0,1,1,2
5931372,98133,House,Entire home/apt,6,1.5,2.0,3.0,129.0,35.0,2,1,1
1984692,98103,House,Entire home/apt,5,2.0,2.0,2.0,175.0,80.0,1,0,2
4360604,98117,House,Private room,2,1.0,1.0,2.0,42.0,25.0,0,0,1
9712348,98103,House,Entire home/apt,4,1.5,2.0,2.0,126.0,100.0,1,0,2
7151107,98103,House,Entire home/apt,6,3.5,3.0,3.0,299.0,100.0,4,0,1
7935437,98103,House,Private room,5,1.0,1.0,2.0,99.0,40.0,1,0,2
6364753,98117,House,Entire home/apt,4,1.5,2.0,2.0,175.0,100.0,1,0,4
7952032,98103,Apartment,Entire home/apt,4,1.0,1.0,1.0,125.0,35.0,2,1,2
6166307,98117,Apartment,Entire home/apt,3,1.0,1.0,2.0,120.0,50.0,3,1,1
3282760,98103,House,Private room,2,1.0,1.0,1.0,42.0,0.0,1,0,1
6411259,98103,House,Private room,2,1.0,1.0,1.0,56.0,25.0,1,0,2
670262,98117,House,Private room,1,1.0,1.0,1.0,55.0,0.0,1,0,5
8411663,98103,House,Private room,2,1.5,1.0,1.0,55.0,20.0,1,0,1
6926511,98103,House,Entire home/apt,6,2.0,2.0,2.0,235.0,60.0,4,1,2
9908591,98103,Apartment,Entire home/apt,4,1.0,1.0,1.0,100.0,0.0,1,0,2
5640722,98103,House,Private room,2,1.0,1.0,1.0,60.0,30.0,2,1,3
6701018,98133,Apartment,Entire home/apt,4,1.0,1.0,1.0,67.0,125.0,3,0,1
3653575,98117,House,Private room,4,1.0,1.0,1.0,95.0,50.0,2,1,1
7647221,98133,Condominium,Entire home/apt,5,2.0,2.0,2.0,115.0,20.0,4,1,2
3637180,98103,House,Private room,2,1.0,1.0,1.0,50.0,20.0,1,1,1
6215199,98103,House,Entire home/apt,6,2.0,3.0,4.0,199.0,0.0,6,1,3
714043,98103,Apartment,Entire home/apt,3,1.0,1.0,1.0,86.0,80.0,3,1,2
3890990,98103,House,Entire home/apt,7,1.0,2.0,4.0,175.0,100.0,7,1,1
4038347,98103,House,Private room,1,1.0,1.0,1.0,55.0,0.0,1,0,1
523883,98133,House,Private room,2,1.0,1.0,1.0,68.0,0.0,1,0,2
4111954,98103,Apartment,Entire home/apt,2,1.0,1.0,1.0,60.0,30.0,2,0,7
4693488,98103,Apartment,Entire home/apt,2,1.0,1.0,1.0,90.0,35.0,1,0,3
7674720,98133,Condominium,Private room,2,1.0,1.0,1.0,51.0,5.0,1,1,1
8028801,98117,Apartment,Private room,2,1.0,1.0,1.0,50.0,0.0,2,1,1
9050781,98117,House,Entire home/apt,4,1.0,2.0,2.0,115.0,75.0,1,0,3
178844,98103,House,Entire home/apt,3,1.0,1.0,2.0,80.0,25.0,2,0,2
8034871,98133,Apartment,Entire home/apt,2,1.0,1.0,1.0,95.0,20.0,1,0,2
3208330,98117,House,Private room,2,2.0,1.0,1.0,85.0,30.0,1,1,2
9492036,98103,Apartment,Entire home/apt,3,1.0,1.0,1.0,75.0,0.0,1,0,1
4863533,98103,Apartment,Entire home/apt,5,1.0,2.0,6.0,100.0,0.0,1,0,3
4360485,98117,House,Private room,2,1.0,1.0,1.0,63.0,50.0,0,0,1
8194286,98103,House,Entire home/apt,4,1.0,2.0,1.0,100.0,0.0,1,0,2
5524847,98103,Apartment,Entire home/apt,5,1.0,2.0,3.0,135.0,95.0,3,1,2
9236814,98117,House,Entire home/apt,4,2.0,2.0,2.0,125.0,60.0,4,1,2
8483744,98103,House,Entire home/apt,4,1.0,1.0,2.0,69.0,50.0,2,0,2
609421,98117,House,Private room,4,1.0,1.0,3.0,280.0,50.0,4,1,1
3543247,98117,House,Entire home/apt,4,1.0,1.0,3.0,160.0,60.0,2,1,1
4567243,98103,House,Entire home/apt,4,1.0,1.0,2.0,75.0,50.0,1,0,7
749758,98103,House,Entire home/apt,5,1.0,3.0,3.0,98.0,0.0,1,0,1
4854767,98103,House,Entire home/apt,3,1.0,2.0,2.0,109.0,75.0,2,1,1
8129537,98103,House,Entire home/apt,5,1.0,3.0,3.0,125.0,100.0,1,0,2
5014835,98103,House,Entire home/apt,5,2.0,4.0,3.0,225.0,50.0,2,1,1
421168,98103,Other,Private room,2,1.0,1.0,1.0,69.0,10.0,2,0,1
58503,98103,House,Entire home/apt,4,1.0,2.0,3.0,75.0,0.0,2,1,1
9562586,98117,House,Private room,2,1.0,1.0,1.0,60.0,40.0,0,1,2
10340165,98133,House,Private room,2,1.0,1.0,2.0,43.0,0.0,1,0,1
370361,98117,House,Private room,2,1.0,1.0,1.0,85.0,50.0,2,0,3
3753645,98177,Townhouse,Private room,2,1.0,1.0,1.0,110.0,0.0,1,0,1
3535171,98103,House,Private room,2,1.0,1.0,1.0,52.0,20.0,1,1,1
2037250,98117,House,Private room,2,1.0,1.0,1.0,100.0,50.0,2,0,3
2605975,98103,House,Private room,1,1.0,1.0,1.0,50.0,10.0,1,1,1
4825472,98117,House,Private room,2,1.0,1.0,1.0,35.0,50.0,0,0,2
5500398,98103,House,Private room,2,1.0,1.0,1.0,66.0,20.0,2,0,2
587584,98103,House,Entire home/apt,4,1.0,2.0,2.0,99.0,80.0,4,1,2
1220816,98117,House,Entire home/apt,7,1.0,2.0,3.0,89.0,45.0,2,1,1
9576550,98103,Apartment,Entire home/apt,1,1.0,1.0,1.0,90.0,0.0,1,0,1
3793790,98118,House,Private room,2,1.0,1.0,1.0,45.0,0.0,1,1,1
9013210,98108,House,Private room,2,1.5,1.0,1.0,60.0,0.0,1,0,1
9863457,98118,Townhouse,Private room,2,1.0,1.0,1.0,50.0,15.0,1,0,1
6425537,98118,Apartment,Entire home/apt,2,1.0,0.0,1.0,138.0,0.0,1,0,1
7921453,98108,Camper/RV,Entire home/apt,4,1.0,0.0,2.0,375.0,0.0,1,0,1
8634897,98136,House,Entire home/apt,6,2.5,3.0,3.0,270.0,55.0,4,1,2
6937492,98136,House,Entire home/apt,4,1.5,2.0,3.0,165.0,75.0,1,0,2
1048798,98136,House,Entire home/apt,4,2.0,1.0,2.0,129.0,100.0,4,1,2
613020,98136,House,Private room,2,1.0,1.0,2.0,75.0,10.0,1,0,2
9109293,98146,Apartment,Private room,2,1.0,1.0,1.0,80.0,0.0,2,0,2
6215943,98136,House,Entire home/apt,7,1.5,3.0,4.0,177.0,100.0,7,1,2
4069543,98136,House,Private room,5,1.5,1.0,2.0,85.0,0.0,2,1,1
3986788,98136,Apartment,Entire home/apt,2,1.0,1.0,1.0,87.0,35.0,2,1,3
3968416,98136,House,Private room,2,1.0,1.0,1.0,78.0,0.0,2,0,1
1806899,98144,House,Private room,2,1.5,1.0,1.0,60.0,0.0,2,0,2
6168769,98144,House,Private room,2,1.0,1.0,1.0,80.0,25.0,1,1,1
8187592,98144,Townhouse,Entire home/apt,4,2.5,2.0,2.0,180.0,80.0,1,1,1
1925661,98144,House,Private room,2,1.0,1.0,1.0,39.0,35.0,1,1,2
4760968,98144,House,Private room,2,1.0,1.0,1.0,60.0,5.0,1,0,1
3953365,98144,House,Private room,1,1.0,1.0,1.0,42.0,0.0,1,0,1
4909327,98144,House,Private room,2,1.5,1.0,1.0,126.0,50.0,1,1,2
7828509,98144,Apartment,Private room,1,1.0,1.0,1.0,60.0,0.0,1,0,1
4903296,98144,House,Private room,2,1.0,1.0,1.0,99.0,0.0,1,0,7
1323634,98144,House,Private room,3,2.0,1.0,2.0,89.0,40.0,1,1,1
571640,98144,House,Private room,3,1.0,1.0,2.0,79.0,40.0,1,1,1
613151,98144,House,Private room,6,1.0,1.0,4.0,169.0,65.0,1,1,1
278192,98144,House,Private room,3,1.0,1.0,3.0,79.0,50.0,1,1,1
571651,98144,House,Private room,2,1.0,1.0,1.0,69.0,35.0,1,1,1
7883181,98144,House,Private room,1,1.0,1.0,1.0,60.0,0.0,1,0,1
7718139,98144,Tent,Entire home/apt,4,0.5,1.0,2.0,65.0,0.0,1,1,1
6572501,98144,Townhouse,Entire home/apt,4,2.0,2.0,2.0,260.0,100.0,2,1,1
4668327,98144,House,Entire home/apt,2,1.5,1.0,1.0,100.0,35.0,2,1,2
7636185,98144,House,Entire home/apt,3,1.0,0.0,1.0,90.0,50.0,2,1,1
6421243,98144,Apartment,Entire home/apt,2,1.0,1.0,1.0,59.0,70.0,1,1,2
5580773,98144,Apartment,Entire home/apt,3,1.0,2.0,2.0,70.0,30.0,0,0,2
8737284,98144,Apartment,Entire home/apt,3,1.0,1.0,2.0,65.0,15.0,2,1,2
958475,98144,Apartment,Entire home/apt,6,1.0,2.0,2.0,85.0,35.0,2,1,3
8605841,98144,Apartment,Entire home/apt,4,1.0,1.0,1.0,74.0,45.0,2,1,2
7500728,98144,Bungalow,Entire home/apt,2,1.0,0.0,1.0,99.0,60.0,1,0,2
9094366,98144,House,Entire home/apt,6,2.5,3.0,4.0,300.0,0.0,1,0,7
7096107,98144,Tent,Entire home/apt,2,0.5,1.0,1.0,65.0,0.0,1,1,1
9496612,98108,Apartment,Entire home/apt,2,1.0,1.0,2.0,79.0,0.0,1,0,3
8785768,98144,House,Private room,2,1.0,1.0,1.0,75.0,25.0,1,0,1
264829,98144,House,Entire home/apt,7,1.0,2.0,4.0,165.0,75.0,2,1,1
1856851,98144,House,Private room,2,1.5,1.0,1.0,87.0,15.0,1,1,1
1317919,98144,House,Entire home/apt,6,2.0,2.0,3.0,169.0,75.0,2,1,1
392140,98144,House,Private room,2,1.0,1.0,1.0,75.0,0.0,1,1,2
3139972,98144,House,Shared room,1,1.0,1.0,1.0,30.0,8.0,0,0,1
10020221,98144,House,Private room,2,1.0,1.0,1.0,55.0,0.0,1,0,1
8759443,98144,Apartment,Shared room,2,1.0,1.0,2.0,45.0,10.0,2,1,1
6317449,98144,Apartment,Private room,1,1.0,1.0,1.0,50.0,25.0,0,0,2
6416765,98144,Apartment,Entire home/apt,6,2.0,2.0,2.0,149.0,125.0,6,1,2
5056580,98144,House,Entire home/apt,2,1.0,1.0,1.0,99.0,20.0,2,0,31
6793490,98144,House,Entire home/apt,3,1.0,1.0,1.0,69.0,65.0,1,1,2
2069917,98144,Apartment,Entire home/apt,3,1.0,1.0,1.0,69.0,70.0,1,1,2
3258585,98144,House,Private room,2,1.0,1.0,1.0,80.0,0.0,1,0,1
815017,98144,House,Shared room,2,1.0,1.0,1.0,55.0,10.0,1,1,1
6610942,98144,House,Private room,2,1.0,1.0,1.0,75.0,50.0,1,0,3
5365612,98144,Townhouse,Private room,2,1.0,1.0,1.0,50.0,30.0,1,1,1
1556170,98144,Apartment,Entire home/apt,3,1.0,1.0,1.0,69.0,70.0,1,1,2
2486612,98144,Apartment,Entire home/apt,5,1.0,1.0,4.0,112.0,20.0,2,1,1
7748778,98144,House,Entire home/apt,3,1.0,1.0,2.0,150.0,0.0,1,0,1
6872650,98144,Apartment,Private room,3,1.0,1.0,1.0,65.0,0.0,1,0,1
7634011,98144,House,Entire home/apt,6,1.0,3.0,3.0,104.0,50.0,1,0,1
1898511,98144,House,Private room,1,1.5,1.0,1.0,60.0,10.0,1,1,1
8067053,98144,House,Private room,2,1.0,1.0,1.0,60.0,0.0,1,0,1
1872885,98144,House,Private room,1,2.5,1.0,2.0,105.0,120.0,1,0,7
6561379,98144,House,Entire home/apt,5,1.0,2.0,2.0,144.0,85.0,2,1,2
265901,98144,House,Private room,2,1.0,1.0,1.0,69.0,40.0,1,1,1
392779,98144,Apartment,Entire home/apt,4,1.0,2.0,2.0,108.0,85.0,2,1,3
202174,98122,House,Entire home/apt,4,2.0,1.0,1.0,159.0,80.0,2,1,2
7853358,98144,House,Entire home/apt,4,1.0,2.0,3.0,85.0,50.0,2,1,2
2197168,98144,House,Entire home/apt,4,1.0,2.0,2.0,135.0,50.0,2,1,2
4075152,98144,Bed & Breakfast,Private room,2,1.0,1.0,1.0,89.0,30.0,1,0,2
5593399,98144,Apartment,Entire home/apt,3,1.0,1.0,2.0,120.0,20.0,1,0,1
366301,98144,Apartment,Entire home/apt,3,1.0,1.0,1.0,70.0,50.0,3,1,2
6644628,98144,Townhouse,Private room,2,1.5,1.0,1.0,150.0,25.0,2,1,2
3593582,98144,House,Entire home/apt,5,2.5,2.0,2.0,120.0,40.0,2,1,2
6716620,98144,Tent,Entire home/apt,2,0.5,1.0,1.0,65.0,0.0,1,1,1
6796066,98144,House,Private room,1,1.0,1.0,1.0,60.0,0.0,1,0,1
3977450,98144,House,Private room,1,1.0,1.0,1.0,36.0,0.0,1,0,1
793629,98144,House,Entire home/apt,2,1.0,1.0,1.0,95.0,65.0,1,0,1
9110410,98144,Apartment,Entire home/apt,2,1.0,1.0,1.0,88.0,0.0,1,0,3
5705161,98144,Apartment,Private room,3,1.0,1.0,2.0,75.0,15.0,2,1,1
8596938,98144,Apartment,Entire home/apt,6,1.0,2.0,2.0,130.0,0.0,1,0,1
5364119,98144,House,Private room,2,1.0,1.0,1.0,63.0,0.0,2,1,2
6211882,98144,Apartment,Private room,2,1.0,1.0,1.0,60.0,30.0,1,1,1
4374326,98144,House,Private room,1,1.0,1.0,1.0,37.0,0.0,1,0,1
7887651,98144,Townhouse,Private room,2,1.0,1.0,1.0,85.0,30.0,1,1,1
9013441,98144,Apartment,Entire home/apt,2,1.0,1.0,1.0,85.0,0.0,2,1,2
7362757,98118,House,Entire home/apt,4,1.0,1.0,3.0,84.0,25.0,2,1,1
9609152,98118,Apartment,Entire home/apt,5,1.0,2.0,3.0,275.0,155.0,1,0,2
4639040,98118,Bed & Breakfast,Private room,1,1.0,1.0,1.0,39.0,50.0,1,0,3
2586350,98118,House,Entire home/apt,5,1.0,1.0,2.0,105.0,40.0,2,1,2
6482409,98118,House,Entire home/apt,3,0.5,0.0,2.0,105.0,40.0,2,1,2
8089214,98118,Apartment,Shared room,1,1.0,1.0,1.0,40.0,0.0,1,0,1
8409975,98118,House,Private room,2,1.0,1.0,1.0,34.0,10.0,1,1,1
8409926,98118,House,Private room,3,1.0,1.0,2.0,35.0,15.0,1,1,1
6107518,98118,House,Private room,2,1.0,1.0,1.0,65.0,25.0,1,0,1
9797000,98118,Apartment,Entire home/apt,4,1.0,1.0,2.0,75.0,20.0,2,1,1
3372535,98118,Bed & Breakfast,Private room,2,1.0,1.0,1.0,45.0,50.0,2,0,3
995443,98118,Apartment,Entire home/apt,2,1.0,1.0,1.0,85.0,0.0,2,0,2
8446766,98106,House,Private room,3,1.0,1.0,1.0,41.0,0.0,1,0,1
9733841,98106,Bed & Breakfast,Private room,2,1.0,1.0,1.0,45.0,0.0,1,0,1
5852034,98106,Bed & Breakfast,Entire home/apt,4,1.0,1.0,2.0,99.0,25.0,2,1,2
1851837,98106,House,Entire home/apt,3,1.0,1.0,1.0,95.0,50.0,1,1,1
7324041,98106,House,Entire home/apt,4,1.0,0.0,1.0,79.0,38.0,2,1,1
4105081,98106,House,Private room,2,1.0,1.0,1.0,70.0,0.0,1,0,2
8474605,98106,House,Private room,2,1.0,1.0,1.0,50.0,0.0,1,0,1
5682,98106,Apartment,Entire home/apt,2,1.0,1.0,1.0,48.0,25.0,1,1,3
2737012,98106,House,Entire home/apt,2,1.0,1.0,1.0,65.0,0.0,1,0,2
8743202,98106,Townhouse,Private room,2,1.0,1.0,1.0,55.0,15.0,1,1,1
1003890,98106,House,Entire home/apt,6,1.0,3.0,3.0,99.0,109.0,3,1,2
8446120,98115,House,Private room,1,1.0,1.0,1.0,150.0,0.0,1,0,1
8153673,98115,Apartment,Entire home/apt,3,1.0,1.0,1.0,110.0,50.0,1,0,3
7936712,98115,Apartment,Entire home/apt,4,2.0,2.0,2.0,120.0,0.0,2,1,2
2642359,98115,Loft,Private room,2,1.0,1.0,1.0,49.0,0.0,1,1,1
6528342,98115,House,Entire home/apt,6,2.0,4.0,4.0,244.0,0.0,1,0,3
9820818,98115,Apartment,Entire home/apt,5,1.0,2.0,3.0,125.0,50.0,1,0,2
8904766,98118,House,Private room,2,1.0,1.0,1.0,38.0,9.0,1,0,2
3186785,98118,House,Private room,6,1.0,1.0,1.0,70.0,30.0,3,1,1
1885801,98118,House,Private room,4,1.0,1.0,1.0,150.0,50.0,4,1,2
8006745,98118,House,Entire home/apt,4,2.0,3.0,2.0,65.0,45.0,1,0,7
7013085,98118,House,Entire home/apt,4,1.0,2.0,2.0,99.0,17.0,4,1,1
4526737,98118,Apartment,Entire home/apt,2,1.0,1.0,1.0,95.0,50.0,1,0,2
4735761,98118,Apartment,Shared room,4,1.0,1.0,1.0,45.0,0.0,1,1,1
1672979,98118,House,Private room,2,2.0,1.0,1.0,68.0,30.0,2,0,2
7388899,98118,House,Private room,2,1.0,1.0,2.0,55.0,0.0,1,0,1
8052307,98118,Apartment,Shared room,2,1.0,1.0,1.0,40.0,5.0,1,1,1
9068366,98118,House,Private room,2,1.0,1.0,1.0,36.0,0.0,1,0,1
6117473,98118,Treehouse,Private room,2,1.0,1.0,1.0,48.0,0.0,1,1,2
8541389,98118,House,Shared room,2,1.0,1.0,1.0,90.0,0.0,1,0,1
7745016,98118,House,Private room,2,1.0,1.0,1.0,50.0,0.0,1,1,2
6557297,98118,House,Private room,2,1.0,1.0,1.0,60.0,15.0,1,0,1
1263470,98118,House,Entire home/apt,2,1.0,1.0,1.0,100.0,50.0,2,1,2
8849596,98118,House,Private room,2,1.0,1.0,1.0,42.0,9.0,1,0,2
7902382,98118,House,Private room,2,1.0,1.0,1.0,35.0,10.0,1,1,1
4772997,98178,House,Private room,2,1.0,1.0,1.0,67.0,25.0,2,1,1
4708075,98118,House,Private room,2,1.0,1.0,1.0,55.0,0.0,1,0,1
3859882,98118,House,Private room,2,1.0,1.0,1.0,65.0,20.0,2,1,4
