id,host_is_superhost,zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,cancellation_policy,host_experience
9587410,0,98107,House,Private room,3,1.0,1.0,2.0,Real Bed,50.0,,10.0,1,0,1,1125,2,100.0,flexible,1.0
9202380,0,98107,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,95.0,200.0,20.0,2,0,1,1125,0,,flexible,4.0
2238105,0,98107,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,100.0,,30.0,1,0,4,15,62,97.0,moderate,3.0
9545766,0,98107,House,Private room,2,1.0,1.0,2.0,Real Bed,89.0,,,1,0,1,1125,0,,flexible,2.0
2441908,1,98107,House,Entire home/apt,5,1.0,1.0,3.0,Real Bed,116.0,,60.0,4,1,2,1125,74,98.0,flexible,2.0
9367465,0,98107,House,Entire home/apt,4,1.0,1.0,2.0,Real Bed,150.0,100.0,50.0,2,1,2,1125,1,100.0,flexible,1.0
3031415,0,98107,House,Entire home/apt,8,2.0,3.0,3.0,Real Bed,275.0,250.0,100.0,8,1,1,1125,107,95.0,strict,3.0
843812,1,98107,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,180.0,,,1,0,3,21,10,96.0,moderate,4.0
3835995,1,98107,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,97.0,,,1,0,1,1125,155,96.0,flexible,2.0
9732638,0,98107,Townhouse,Entire home/apt,5,3.0,2.0,2.0,Real Bed,200.0,200.0,50.0,4,1,2,1125,0,,moderate,2.0
3768745,1,98109,House,Private room,2,1.0,1.0,1.0,Real Bed,120.0,,,1,0,2,28,15,100.0,flexible,2.0
3975434,0,98109,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,109.0,,,2,1,2,1125,17,96.0,flexible,3.0
5620928,0,98109,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,115.0,100.0,20.0,1,0,2,1125,13,92.0,flexible,2.0
7381677,1,98109,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,199.0,,80.0,2,1,2,1125,13,97.0,strict,1.0
5487934,0,98109,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,150.0,95.0,,1,0,1,1125,2,100.0,moderate,2.0
9028447,0,98109,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,100.0,,,1,0,1,1125,1,,moderate,4.0
757840,1,98109,House,Entire home/apt,6,2.5,3.0,4.0,Real Bed,250.0,500.0,100.0,1,0,2,14,98,98.0,moderate,4.0
8848403,0,98109,Apartment,Shared room,2,1.0,1.0,1.0,Pull-out Sofa,39.0,,,1,0,1,1125,2,100.0,flexible,1.0
7430926,0,98109,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,69.0,150.0,55.0,3,1,2,13,28,90.0,strict,1.0
7021544,0,98109,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,145.0,350.0,60.0,4,1,2,1125,17,91.0,strict,1.0
1323446,1,98109,Apartment,Entire home/apt,5,1.0,1.0,4.0,Real Bed,98.0,300.0,10.0,2,1,1,99,139,97.0,moderate,3.0
3925573,0,98109,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,130.0,150.0,25.0,1,0,2,1125,5,100.0,strict,2.0
8723086,0,98109,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,85.0,,,0,0,1,1125,15,96.0,moderate,1.0
781474,0,98109,Boat,Entire home/apt,1,1.0,1.0,1.0,Real Bed,85.0,,15.0,1,0,2,180,1,90.0,moderate,4.0
9812439,0,98109,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,73.0,350.0,60.0,1,0,2,1125,0,,strict,1.0
3401644,0,98109,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,150.0,150.0,25.0,4,1,1,1125,5,88.0,moderate,6.0
10036903,0,98109,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,85.0,,,1,0,3,1125,0,,strict,1.0
5310193,0,98109,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,190.0,500.0,100.0,1,0,1,1125,3,93.0,strict,1.0
5308875,1,98109,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,68.0,200.0,50.0,1,0,2,15,17,94.0,moderate,2.0
5052459,1,98109,Apartment,Entire home/apt,2,1.5,1.0,1.0,Real Bed,149.0,100.0,60.0,2,0,2,1125,31,96.0,moderate,1.0
7228499,0,98109,House,Entire home/apt,10,2.0,2.0,5.0,Real Bed,349.0,,100.0,1,0,1,1125,34,92.0,strict,3.0
7651653,0,98109,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,105.0,750.0,100.0,1,0,21,1125,1,100.0,strict,3.0
1494986,1,98109,Apartment,Entire home/apt,4,1.5,1.0,2.0,Real Bed,145.0,500.0,90.0,2,1,3,1125,10,100.0,strict,6.0
1783382,0,98109,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,150.0,200.0,40.0,1,1,2,6,15,98.0,moderate,3.0
7513198,0,98109,Condominium,Entire home/apt,4,2.0,2.0,1.0,Real Bed,275.0,5000.0,75.0,3,1,4,1125,1,100.0,moderate,2.0
8308316,0,98109,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,165.0,,75.0,1,0,2,1125,7,97.0,moderate,4.0
9694921,0,98109,House,Entire home/apt,5,2.0,3.0,3.0,Real Bed,196.0,300.0,65.0,5,1,2,1125,1,100.0,flexible,4.0
2472850,0,98109,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,195.0,100.0,35.0,1,0,2,14,28,82.0,strict,4.0
5487522,0,98109,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,200.0,95.0,,2,1,2,1125,7,89.0,moderate,2.0
4016650,1,98109,House,Private room,2,1.5,1.0,1.0,Real Bed,90.0,125.0,30.0,1,0,2,7,36,97.0,strict,6.0
10229434,0,98109,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,100.0,,,1,0,1,1125,0,,flexible,2.0
3479241,0,98109,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,125.0,,30.0,1,1,2,1125,16,92.0,moderate,2.0
5848400,0,98109,House,Entire home/apt,8,1.5,3.0,5.0,Real Bed,250.0,,264.0,1,0,3,1125,4,90.0,strict,5.0
6077760,1,98109,House,Private room,2,1.5,1.0,1.0,Real Bed,130.0,100.0,50.0,1,0,2,1125,23,98.0,moderate,2.0
4642956,0,98109,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,209.0,200.0,90.0,2,1,3,1125,1,100.0,moderate,2.0
1167507,1,98109,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,110.0,150.0,50.0,2,1,2,1125,61,97.0,strict,3.0
6044106,0,98109,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,90.0,350.0,60.0,0,0,2,1125,50,96.0,strict,1.0
1799255,0,98109,House,Private room,2,1.0,1.0,1.0,Real Bed,90.0,,,1,0,2,1125,55,97.0,flexible,3.0
8941768,0,98109,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,130.0,,,2,0,1,1125,1,100.0,flexible,4.0
6569950,0,98109,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,175.0,,,1,0,2,3,1,100.0,flexible,1.0
7733192,1,98109,House,Entire home/apt,8,3.5,3.0,3.0,Real Bed,749.0,1000.0,199.0,4,1,1,365,12,100.0,moderate,2.0
9215782,0,98109,Condominium,Entire home/apt,4,2.0,2.0,2.0,Real Bed,115.0,,35.0,1,0,1,5,2,100.0,strict,2.0
5175631,1,98109,Apartment,Entire home/apt,4,1.5,2.0,2.0,Real Bed,165.0,200.0,55.0,2,1,2,30,26,98.0,strict,2.0
6315614,0,98109,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,109.0,,,1,0,1,1125,0,,flexible,1.0
9134193,0,98119,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,80.0,,,1,0,1,1125,1,100.0,moderate,1.0
2481189,1,98109,House,Entire home/apt,6,2.0,3.0,4.0,Real Bed,285.0,300.0,150.0,1,0,2,365,53,96.0,strict,2.0
8535897,0,98109,House,Private room,2,1.0,1.0,1.0,Real Bed,80.0,,10.0,2,1,1,1125,13,100.0,strict,2.0
9476826,0,98109,Condominium,Private room,1,1.0,1.0,1.0,Real Bed,75.0,,,1,0,1,1125,0,,flexible,4.0
3144311,0,98109,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,68.0,100.0,100.0,2,1,20,44,4,95.0,moderate,4.0
9370007,0,98109,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,85.0,150.0,60.0,2,1,2,1125,0,,strict,2.0
6781308,1,98109,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,125.0,300.0,55.0,1,0,2,1125,32,97.0,strict,1.0
160222,0,98109,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,110.0,800.0,100.0,2,1,2,1125,53,93.0,moderate,5.0
4250367,0,98109,House,Entire home/apt,7,4.0,3.0,3.0,Real Bed,600.0,1500.0,175.0,1,0,3,1125,8,100.0,flexible,5.0
8755479,0,98109,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,235.0,,45.0,2,1,1,1125,2,100.0,moderate,3.0
8829156,0,98109,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,75.0,,20.0,3,1,1,1125,7,100.0,flexible,1.0
5126077,0,98109,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,95.0,,25.0,1,0,1,1125,1,80.0,moderate,3.0
6108796,0,98109,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,103.0,350.0,60.0,4,1,2,1125,49,95.0,strict,1.0
2692126,0,98109,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,120.0,350.0,60.0,2,1,3,1125,59,98.0,strict,6.0
6882211,0,98109,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,95.0,200.0,50.0,1,0,1,1125,0,,flexible,3.0
9573675,0,98109,Apartment,Entire home/apt,5,2.5,2.0,2.0,Real Bed,143.0,,100.0,0,0,1,1125,0,,flexible,1.0
3544953,1,98109,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,99.0,,20.0,2,0,2,7,18,97.0,flexible,2.0
2020505,1,98109,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,142.0,,40.0,1,0,3,10,63,99.0,moderate,3.0
5580457,0,98109,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,150.0,,25.0,2,1,2,15,16,93.0,moderate,2.0
1495271,0,98109,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,295.0,1000.0,110.0,1,0,1,1125,4,95.0,moderate,5.0
8455865,0,98109,House,Entire home/apt,6,3.5,4.0,4.0,Real Bed,335.0,500.0,125.0,1,0,2,16,3,100.0,strict,1.0
9679300,0,98109,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,60.0,,,1,0,1,1125,0,,flexible,1.0
6065566,0,98109,House,Entire home/apt,6,1.5,3.0,3.0,Real Bed,250.0,500.0,75.0,4,0,4,14,2,100.0,strict,1.0
4645208,1,98109,House,Entire home/apt,8,3.0,4.0,5.0,Real Bed,499.0,499.0,200.0,8,1,2,1125,14,99.0,strict,2.0
6115807,0,98109,House,Entire home/apt,8,2.0,3.0,4.0,Real Bed,350.0,300.0,155.0,7,1,2,180,9,96.0,strict,2.0
7091397,0,98109,Bungalow,Entire home/apt,3,1.0,1.0,2.0,Real Bed,156.0,300.0,25.0,2,0,3,1125,11,98.0,moderate,3.0
6134153,0,98109,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,200.0,100.0,111.0,4,1,2,180,11,91.0,strict,2.0
7763878,0,98119,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,180.0,100.0,30.0,3,0,2,9,1,100.0,moderate,2.0
8088447,0,98109,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,103.0,,,1,0,1,1125,1,100.0,flexible,3.0
3418349,0,98109,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,99.0,100.0,,1,0,1,90,115,94.0,moderate,2.0
9199982,0,98109,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,94.0,100.0,40.0,1,0,2,1125,6,87.0,flexible,1.0
6400000,0,98109,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,160.0,100.0,72.0,0,0,1,180,10,92.0,moderate,2.0
6776229,1,98109,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,129.0,300.0,60.0,1,0,2,1125,21,96.0,strict,1.0
7627794,0,98109,Loft,Entire home/apt,4,1.0,1.0,2.0,Real Bed,219.0,,90.0,2,1,2,1125,5,96.0,moderate,1.0
8374102,0,98109,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,91.0,150.0,60.0,2,1,2,1125,5,92.0,strict,2.0
6316934,0,98109,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,75.0,350.0,60.0,4,1,2,1125,53,95.0,strict,1.0
1820794,1,98109,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,99.0,,,2,1,2,1125,106,99.0,moderate,3.0
314180,1,98103,House,Entire home/apt,5,1.5,3.0,3.0,Real Bed,300.0,500.0,95.0,5,1,5,14,24,100.0,strict,5.0
8670079,0,98105,House,Entire home/apt,5,2.0,3.0,3.0,Real Bed,150.0,,100.0,1,0,1,1125,0,,moderate,1.0
4868135,0,98103,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,149.0,300.0,105.0,1,0,2,1125,11,96.0,strict,5.0
5336585,0,98103,Loft,Entire home/apt,2,1.0,0.0,1.0,Real Bed,75.0,,,1,0,1,1125,1,,flexible,1.0
1427103,0,98103,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,95.0,150.0,40.0,3,1,1,32,79,95.0,strict,3.0
3518808,0,98103,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,100.0,,,1,0,2,1125,52,97.0,moderate,2.0
8995844,0,98103,House,Entire home/apt,6,2.0,3.0,2.0,Real Bed,250.0,,,1,0,4,1125,1,100.0,moderate,5.0
356566,1,98103,House,Private room,2,2.0,1.0,1.0,Real Bed,105.0,500.0,50.0,1,1,5,60,13,100.0,strict,5.0
6466388,0,98105,House,Private room,2,1.0,1.0,1.0,Real Bed,74.0,100.0,15.0,1,1,1,1125,20,87.0,moderate,2.0
4531944,1,98103,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,140.0,250.0,65.0,1,0,1,1125,30,99.0,moderate,3.0
6686072,1,98105,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,130.0,350.0,50.0,2,1,3,1125,14,97.0,strict,1.0
4384343,0,98105,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,110.0,100.0,40.0,1,0,2,20,27,96.0,moderate,4.0
7900056,0,98103,House,Entire home/apt,8,2.0,4.0,4.0,Real Bed,199.0,350.0,160.0,4,1,2,30,5,84.0,moderate,3.0
6378563,0,98103,House,Entire home/apt,6,1.5,2.0,3.0,Real Bed,209.0,300.0,95.0,1,0,3,120,5,96.0,strict,2.0
5630783,1,98103,House,Entire home/apt,4,1.0,0.0,2.0,Real Bed,100.0,100.0,50.0,2,1,2,28,28,97.0,moderate,1.0
340706,0,98103,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,110.0,100.0,30.0,2,1,2,90,97,96.0,moderate,5.0
6202214,0,98103,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,104.0,250.0,50.0,2,1,2,30,15,96.0,strict,3.0
1030411,0,98103,House,Entire home/apt,4,2.0,2.0,2.0,Real Bed,200.0,,100.0,1,0,3,14,3,100.0,strict,5.0
7922373,0,98103,House,Entire home/apt,4,1.0,0.0,2.0,Real Bed,99.0,,35.0,2,1,2,30,1,100.0,flexible,2.0
6156470,1,98103,House,Private room,2,1.0,1.0,1.0,Real Bed,90.0,,13.0,1,0,1,14,43,97.0,strict,2.0
2994309,1,98105,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,135.0,200.0,30.0,2,1,3,1125,71,97.0,strict,3.0
1594328,0,98103,House,Entire home/apt,6,1.0,2.0,3.0,Real Bed,122.0,100.0,50.0,4,1,2,1125,9,96.0,strict,4.0
8072920,0,98103,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,80.0,,40.0,1,0,5,10,3,93.0,moderate,2.0
6915487,0,98103,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,158.0,150.0,65.0,2,1,2,30,1,80.0,strict,3.0
6202603,0,98103,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,90.0,,10.0,2,1,1,1125,11,92.0,moderate,2.0
5286781,0,98103,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,100.0,,,1,0,1,8,1,100.0,flexible,3.0
2818420,0,98103,House,Entire home/apt,4,1.0,1.0,2.0,Real Bed,89.0,300.0,90.0,2,1,2,1125,4,95.0,strict,2.0
3739681,0,98103,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,125.0,100.0,50.0,4,0,3,1125,12,93.0,moderate,5.0
7922063,0,98103,Apartment,Shared room,2,1.0,1.0,1.0,Airbed,42.0,,,1,1,1,1125,1,100.0,flexible,1.0
611509,1,98103,House,Private room,2,1.0,1.0,1.0,Real Bed,65.0,200.0,40.0,1,1,2,90,61,97.0,moderate,4.0
1802663,0,98103,House,Entire home/apt,4,1.0,1.0,2.0,Real Bed,100.0,95.0,40.0,2,1,2,35,49,94.0,moderate,3.0
9797545,0,98105,House,Private room,1,1.0,1.0,1.0,Real Bed,40.0,,15.0,1,0,7,90,0,,moderate,3.0
9241055,0,98103,House,Entire home/apt,6,1.0,3.0,3.0,Real Bed,185.0,200.0,,4,1,4,1125,0,,flexible,5.0
9294832,0,98103,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,40.0,,35.0,1,0,2,1125,4,95.0,flexible,2.0
8643209,0,98105,Apartment,Private room,2,1.5,1.0,1.0,Real Bed,70.0,,20.0,1,1,1,1125,4,100.0,flexible,1.0
7258811,0,98103,House,Shared room,1,1.0,1.0,1.0,Real Bed,40.0,350.0,35.0,1,0,4,1125,0,,strict,5.0
10265391,0,98103,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,70.0,,,1,0,1,1125,0,,flexible,3.0
132120,0,98103,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,110.0,,40.0,1,0,2,30,35,94.0,moderate,5.0
6343866,1,98103,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,99.0,400.0,100.0,1,0,2,1125,10,96.0,strict,1.0
3066740,0,98103,Boat,Entire home/apt,6,3.0,3.0,3.0,Real Bed,680.0,1000.0,275.0,6,0,1,1125,6,100.0,flexible,2.0
4130112,0,98105,House,Entire home/apt,6,1.5,3.0,4.0,Real Bed,195.0,,75.0,5,1,5,90,2,100.0,strict,5.0
4026757,1,98103,House,Private room,2,2.0,1.0,1.0,Real Bed,55.0,,25.0,1,1,1,365,86,97.0,strict,3.0
9545281,0,98103,Apartment,Entire home/apt,2,1.0,1.0,1.0,Futon,90.0,,,1,0,1,1125,0,,flexible,1.0
3294804,0,98103,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,119.0,,50.0,2,1,2,90,17,92.0,strict,4.0
4122325,1,98115,House,Entire home/apt,5,2.0,3.0,3.0,Real Bed,175.0,100.0,,5,0,2,14,26,99.0,moderate,2.0
8308353,1,98103,House,Private room,2,1.0,1.0,1.0,Real Bed,65.0,,,1,1,1,1125,7,100.0,flexible,3.0
7226013,0,98103,Apartment,Private room,2,1.0,1.0,1.0,Futon,75.0,,,1,0,1,1125,11,93.0,flexible,1.0
5761290,0,98103,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,126.0,350.0,65.0,2,1,2,30,12,95.0,moderate,3.0
182716,0,98103,House,Private room,2,1.0,1.0,1.0,Real Bed,70.0,300.0,,1,1,2,30,63,99.0,flexible,6.0
3050140,1,98103,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,90.0,100.0,50.0,2,1,2,365,54,100.0,flexible,2.0
3254956,0,98103,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,129.0,,60.0,1,1,1,1125,28,87.0,strict,3.0
1264287,0,98105,House,Entire home/apt,12,2.0,5.0,6.0,Real Bed,225.0,700.0,,4,1,3,1125,29,92.0,strict,3.0
3404557,0,98103,House,Shared room,1,1.0,1.0,1.0,Real Bed,40.0,350.0,35.0,1,0,4,1125,6,93.0,strict,5.0
3939683,0,98103,House,Shared room,1,1.0,1.0,1.0,Real Bed,50.0,350.0,28.0,2,1,5,1125,1,100.0,flexible,5.0
3424242,0,98103,House,Shared room,1,1.0,1.0,1.0,Real Bed,40.0,350.0,35.0,1,0,4,1125,7,94.0,strict,5.0
7985714,0,98103,House,Shared room,1,1.0,1.0,1.0,Real Bed,40.0,350.0,35.0,1,0,5,1125,1,80.0,flexible,5.0
4279876,1,98103,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,95.0,400.0,,2,1,2,29,64,97.0,strict,3.0
3870253,0,98103,Apartment,Entire home/apt,6,1.0,2.0,4.0,Real Bed,175.0,,,1,0,2,1125,39,97.0,moderate,2.0
2187563,0,98105,House,Entire home/apt,6,1.0,2.0,4.0,Real Bed,160.0,400.0,90.0,2,1,2,1125,37,93.0,moderate,3.0
3889299,0,98103,House,Shared room,1,1.0,1.0,1.0,Real Bed,40.0,350.0,35.0,1,0,4,1125,2,90.0,strict,5.0
3889330,0,98103,House,Shared room,1,1.0,1.0,1.0,Real Bed,40.0,350.0,35.0,1,0,4,1125,0,,strict,5.0
1184846,1,98103,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,120.0,100.0,,1,0,3,1125,32,96.0,flexible,3.0
3626162,1,98103,House,Entire home/apt,4,1.0,1.0,2.0,Real Bed,66.0,,70.0,2,1,2,1125,33,96.0,moderate,3.0
456040,0,98103,House,Private room,2,1.0,1.0,1.0,Real Bed,55.0,,,1,1,1,31,207,96.0,flexible,5.0
9033154,0,98103,House,Entire home/apt,7,3.0,4.0,5.0,Real Bed,350.0,350.0,90.0,1,0,4,1125,0,,moderate,1.0
4340838,1,98105,House,Entire home/apt,2,1.0,0.0,1.0,Real Bed,85.0,,20.0,1,0,1,1125,37,98.0,flexible,2.0
808811,0,98103,House,Entire home/apt,6,1.0,2.0,3.0,Real Bed,175.0,,50.0,2,1,2,1125,45,90.0,strict,4.0
7368030,0,98103,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,105.0,,,1,0,5,1125,1,80.0,flexible,1.0
522287,0,98103,House,Private room,3,1.0,1.0,3.0,Real Bed,55.0,,10.0,1,1,1,30,203,95.0,flexible,4.0
1940787,0,98103,House,Entire home/apt,5,1.0,2.0,2.0,Real Bed,150.0,300.0,75.0,6,1,1,1125,6,97.0,strict,3.0
3732103,0,98103,House,Shared room,1,1.0,1.0,1.0,Real Bed,40.0,350.0,35.0,1,0,4,1125,6,93.0,strict,5.0
43373,0,98103,House,Private room,2,2.0,1.0,2.0,Real Bed,59.0,,15.0,1,1,2,730,182,93.0,moderate,6.0
5126365,0,98105,House,Private room,2,1.0,1.0,1.0,Real Bed,80.0,,30.0,1,1,1,1125,3,73.0,moderate,4.0
7182584,0,98103,House,Entire home/apt,5,1.0,2.0,3.0,Real Bed,200.0,,40.0,4,1,1,1125,3,80.0,flexible,5.0
5325214,0,98103,House,Entire home/apt,3,1.0,0.0,1.0,Real Bed,60.0,,,1,0,1,500,14,91.0,strict,4.0
2710274,0,98103,House,Private room,2,1.0,1.0,1.0,Real Bed,59.0,,15.0,1,1,2,1125,86,93.0,moderate,3.0
5128160,0,98105,House,Entire home/apt,8,3.0,4.0,5.0,Real Bed,575.0,500.0,175.0,0,0,4,31,5,100.0,moderate,1.0
3424114,0,98103,House,Shared room,1,1.0,1.0,1.0,Real Bed,40.0,350.0,35.0,1,0,4,1125,4,93.0,strict,5.0
2776890,0,98103,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,139.0,,25.0,1,0,2,10,21,92.0,strict,3.0
4521755,0,98103,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,70.0,250.0,75.0,1,0,2,1125,12,95.0,strict,2.0
3456599,0,98103,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,85.0,,50.0,2,1,2,90,35,94.0,moderate,4.0
8207848,0,98103,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,259.0,,155.0,1,0,3,1125,1,,strict,1.0
10249527,0,98105,Apartment,Private room,3,1.0,1.0,1.0,Airbed,39.0,,,1,0,1,1125,0,,flexible,1.0
1252740,1,98103,House,Private room,2,1.5,1.0,1.0,Real Bed,70.0,,,2,1,2,14,66,97.0,flexible,4.0
4250938,0,98105,House,Entire home/apt,6,1.0,2.0,4.0,Real Bed,166.0,,209.0,1,0,3,1125,2,90.0,strict,5.0
3791920,1,98103,House,Entire home/apt,4,1.0,1.0,2.0,Real Bed,99.0,,,2,1,2,1125,70,97.0,moderate,4.0
4258762,1,98103,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,110.0,100.0,20.0,1,1,2,1125,25,92.0,strict,2.0
7364146,0,98103,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,100.0,100.0,75.0,2,1,1,1125,6,97.0,moderate,4.0
6765045,0,98103,House,Entire home/apt,7,1.0,3.0,4.0,Real Bed,250.0,200.0,65.0,1,0,2,1125,5,88.0,strict,4.0
3193738,0,98103,House,Entire home/apt,4,1.0,1.0,2.0,Real Bed,150.0,400.0,120.0,1,0,7,1125,2,90.0,strict,4.0
8765219,0,98105,House,Entire home/apt,5,1.0,1.0,2.0,Real Bed,200.0,100.0,50.0,1,0,2,1125,2,100.0,flexible,2.0
8174285,1,98103,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,95.0,300.0,75.0,2,1,5,60,1,80.0,strict,5.0
3403638,0,98103,House,Shared room,1,1.0,1.0,1.0,Real Bed,40.0,350.0,35.0,1,0,4,1125,6,84.0,strict,5.0
7601333,0,98103,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,215.0,250.0,65.0,1,0,2,31,5,92.0,flexible,3.0
6707735,1,98103,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,110.0,,15.0,1,0,1,1125,46,97.0,flexible,4.0
7322718,0,98105,House,Entire home/apt,5,1.0,3.0,3.0,Real Bed,249.0,300.0,100.0,1,0,4,1125,1,80.0,strict,1.0
3783162,0,98103,House,Entire home/apt,8,2.0,3.0,3.0,Real Bed,295.0,300.0,95.0,8,1,1,1125,41,97.0,strict,2.0
6606,0,98103,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,90.0,200.0,40.0,2,1,2,1125,52,93.0,strict,7.0
3889280,0,98103,House,Shared room,1,1.0,1.0,1.0,Real Bed,40.0,350.0,35.0,1,0,4,1125,0,,strict,5.0
3971137,0,98103,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,85.0,100.0,8.0,0,0,2,30,5,88.0,flexible,2.0
3889050,0,98103,House,Shared room,1,1.0,1.0,1.0,Real Bed,40.0,350.0,35.0,1,0,4,1125,3,80.0,strict,5.0
799882,1,98103,House,Private room,2,1.5,1.0,1.0,Pull-out Sofa,40.0,150.0,20.0,1,1,1,1125,32,96.0,flexible,4.0
9508386,0,98103,House,Entire home/apt,8,2.0,4.0,4.0,Real Bed,245.0,350.0,150.0,4,1,2,1125,1,100.0,moderate,6.0
